pedido_id,data_pedido,cliente_id,produto_id,quantidade,valor_unitario,desconto_pct,valor_total,status
5033,2025-11-23,258,7,1,50.46,0.0,50.46,Entregue
5034,2025-09-16,280,16,1,47.93,0.05,45.53,Em trânsito
5035,2024-12-08,378,20,1,61.4,0.1,55.26,Em trânsito
5036,2025-07-09,264,13,1,154.87,0.0,154.87,Entregue
5037,2025-03-21,284,24,1,361.41,0.0,361.41,Entregue
5038,2024-12-28,196,10,1,167.45,0.05,159.08,Cancelado
5039,2024-06-16,158,24,2,361.41,0.0,722.82,Em trânsito
5040,2024-12-14,460,23,1,298.32,0.0,298.32,Cancelado
5041,2024-08-02,54,6,2,68.08,0.15,115.74,Entregue
5042,2025-11-22,309,6,2,68.08,0.0,136.16,Entregue
5043,2024-10-11,181,3,1,350.84,0.0,350.84,Entregue
5044,2025-12-09,219,21,1,570.07,0.05,541.57,Entregue
5045,2025-01-29,450,3,1,350.84,0.0,350.84,Entregue
5046,2025-04-29,58,8,1,195.91,0.0,195.91,Entregue
5047,2025-02-08,336,12,1,175.49,0.0,175.49,Entregue
5048,2024-04-26,298,9,1,148.2,0.0,148.2,Entregue
5049,2024-11-04,491,5,1,137.73,0.0,137.73,Entregue
5050,2024-04-01,183,8,1,195.91,0.0,195.91,Entregue
5051,2025-04-21,305,24,1,361.41,0.15,307.2,Entregue
5052,2024-12-06,428,22,1,168.57,0.0,168.57,Entregue
5053,2025-08-29,467,18,1,90.59,0.1,81.53,Entregue
5054,2024-07-10,322,11,1,33.09,0.05,31.44,Cancelado
5055,2024-05-24,119,22,2,168.57,0.05,320.28,Em trânsito
5056,2024-11-18,150,4,3,301.5,0.05,859.28,Entregue
5057,2025-11-27,247,7,2,50.46,0.0,100.92,Entregue
5058,2025-07-02,24,22,1,168.57,0.0,168.57,Entregue
5059,2024-11-23,184,6,1,68.08,0.0,68.08,Cancelado
5060,2025-01-15,210,10,1,167.45,0.0,167.45,Cancelado
5061,2024-03-19,453,7,1,50.46,0.0,50.46,Entregue
5062,2025-12-24,48,24,1,361.41,0.0,361.41,Entregue
5063,2025-05-26,450,1,1,218.58,0.0,218.58,Entregue
5064,2024-09-04,135,20,1,61.4,0.0,61.4,Em trânsito
5065,2025-03-21,286,17,1,63.03,0.1,56.73,Em trânsito
5066,2024-04-10,94,21,1,570.07,0.0,570.07,Entregue
5067,2025-12-15,231,15,1,57.27,0.0,57.27,Cancelado
5068,2024-06-02,131,25,1,437.66,0.0,437.66,Cancelado
5069,2025-05-12,148,7,1,50.46,0.0,50.46,Em trânsito
5070,2024-08-01,427,21,1,570.07,0.0,570.07,Cancelado
5071,2025-07-08,151,1,1,218.58,0.0,218.58,Em trânsito
5072,2025-08-28,66,15,1,57.27,0.0,57.27,Cancelado
5073,2025-06-01,319,13,1,154.87,0.0,154.87,Entregue
5074,2025-04-14,207,17,2,63.03,0.0,126.06,Cancelado
5075,2025-11-12,183,21,1,570.07,0.0,570.07,Entregue
5076,2024-03-14,68,24,1,361.41,0.0,361.41,Entregue
5077,2024-10-08,108,12,2,175.49,0.0,350.98,Entregue
5078,2024-08-04,446,13,1,154.87,0.0,154.87,Entregue
5079,2025-12-26,471,5,3,137.73,0.0,413.19,Cancelado
5080,2024-11-10,415,3,1,350.84,0.0,350.84,Em trânsito
5081,2025-07-21,380,5,2,137.73,0.0,275.46,Em trânsito
5082,2025-06-10,154,13,1,154.87,0.0,154.87,Entregue
5083,2024-07-03,378,2,1,431.76,0.0,431.76,Entregue
5084,2024-07-27,177,25,1,437.66,0.0,437.66,Entregue
5085,2024-08-31,182,20,1,61.4,0.0,61.4,Entregue
5086,2024-11-20,182,4,1,301.5,0.0,301.5,Cancelado
5087,2024-07-23,70,18,1,90.59,0.0,90.59,Entregue
5088,2024-01-18,129,13,1,154.87,0.0,154.87,Entregue
5089,2025-11-06,110,25,1,437.66,0.15,372.01,Entregue
5090,2025-12-15,40,18,1,90.59,0.0,90.59,Entregue
5091,2024-10-15,387,7,1,50.46,0.15,42.89,Entregue
5092,2024-10-13,93,16,1,47.93,0.1,43.14,Entregue
5093,2024-01-07,20,20,2,61.4,0.0,122.8,Entregue
5094,2025-06-07,103,10,1,167.45,0.0,167.45,Cancelado
5095,2025-10-05,491,8,1,195.91,0.0,195.91,Cancelado
5096,2024-05-10,246,13,1,154.87,0.0,154.87,Entregue
5097,2024-05-21,444,10,1,167.45,0.0,167.45,Entregue
5098,2025-09-08,499,11,1,33.09,0.0,33.09,Entregue
5099,2025-04-16,352,6,1,68.08,0.0,68.08,Entregue
5100,2024-02-11,381,22,1,168.57,0.15,143.28,Entregue
5101,2025-04-21,390,1,1,218.58,0.0,218.58,Entregue
5102,2024-09-22,221,10,1,167.45,0.0,167.45,Entregue
5103,2024-11-01,31,17,1,63.03,0.0,63.03,Entregue
5104,2025-08-22,147,13,1,154.87,0.0,154.87,Entregue
5105,2025-09-24,424,2,1,431.76,0.0,431.76,Cancelado
5106,2024-11-15,373,19,1,78.99,0.0,78.99,Entregue
5107,2025-12-06,413,14,2,61.85,0.0,123.7,Entregue
5108,2024-11-18,186,4,1,301.5,0.05,286.42,Entregue
5109,2025-08-24,56,10,1,167.45,0.0,167.45,Entregue
5110,2024-12-24,202,16,1,47.93,0.0,47.93,Em trânsito
5111,2025-11-14,31,2,1,431.76,0.0,431.76,Em trânsito
5112,2025-11-19,89,11,1,33.09,0.0,33.09,Entregue
5113,2024-03-22,108,25,1,437.66,0.0,437.66,Entregue
5114,2025-12-01,319,11,1,33.09,0.1,29.78,Cancelado
5115,2025-10-05,170,7,1,50.46,0.0,50.46,Entregue
5116,2025-09-09,197,11,1,33.09,0.05,31.44,Entregue
5117,2024-06-23,371,1,2,218.58,0.0,437.16,Em trânsito
5118,2025-09-20,177,7,3,50.46,0.0,151.38,Entregue
5119,2025-10-21,199,20,1,61.4,0.0,61.4,Entregue
5120,2024-09-07,224,9,1,148.2,0.0,148.2,Entregue
5121,2025-12-09,7,13,1,154.87,0.05,147.13,Em trânsito
5122,2024-02-16,229,5,2,137.73,0.0,275.46,Entregue
5123,2024-05-13,97,17,1,63.03,0.0,63.03,Entregue
5124,2025-02-03,303,16,1,47.93,0.0,47.93,Entregue
5125,2025-03-12,121,18,1,90.59,0.1,81.53,Entregue
5126,2025-05-09,105,3,2,350.84,0.0,701.68,Entregue
5127,2024-01-16,2,21,1,570.07,0.05,541.57,Entregue
5128,2025-12-13,58,23,1,298.32,0.0,298.32,Entregue
5129,2024-02-10,154,17,1,63.03,0.0,63.03,Entregue
5130,2024-05-07,221,11,2,33.09,0.0,66.18,Entregue
5131,2024-01-13,141,2,2,431.76,0.0,863.52,Em trânsito
5132,2025-03-04,479,16,1,47.93,0.0,47.93,Entregue
5133,2025-11-29,210,23,2,298.32,0.0,596.64,Entregue
5134,2025-05-26,114,19,1,78.99,0.05,75.04,Cancelado
5135,2025-10-03,365,16,1,47.93,0.0,47.93,Cancelado
5136,2024-01-12,294,2,1,431.76,0.0,431.76,Entregue
5137,2025-02-07,135,20,1,61.4,0.0,61.4,Entregue
5138,2024-12-12,116,17,1,63.03,0.0,63.03,Em trânsito
5139,2024-12-31,31,15,3,57.27,0.15,146.04,Entregue
5140,2024-03-08,318,16,1,47.93,0.15,40.74,Cancelado
5141,2025-06-10,11,5,1,137.73,0.0,137.73,Entregue
5142,2025-01-03,406,5,1,137.73,0.0,137.73,Entregue
5143,2025-08-18,253,2,1,431.76,0.0,431.76,Em trânsito
5144,2024-12-24,27,3,1,350.84,0.0,350.84,Em trânsito
5145,2024-05-12,257,20,1,61.4,0.1,55.26,Entregue
5146,2025-05-12,7,12,2,175.49,0.1,315.88,Entregue
5147,2024-05-31,33,6,2,68.08,0.0,136.16,Entregue
5148,2025-11-03,245,25,1,437.66,0.0,437.66,Entregue
5149,2025-04-13,349,16,1,47.93,0.05,45.53,Entregue
5150,2024-05-19,319,2,1,431.76,0.15,367.0,Entregue
5151,2025-12-14,111,6,1,68.08,0.05,64.68,Em trânsito
5152,2025-01-16,162,11,2,33.09,0.0,66.18,Em trânsito
5153,2024-03-09,435,21,1,570.07,0.0,570.07,Em trânsito
5154,2025-04-25,422,15,1,57.27,0.1,51.54,Entregue
5155,2024-08-08,320,10,2,167.45,0.0,334.9,Entregue
5156,2025-09-18,473,10,1,167.45,0.05,159.08,Cancelado
5157,2025-09-30,468,11,1,33.09,0.0,33.09,Entregue
5158,2025-12-22,198,13,1,154.87,0.0,154.87,Em trânsito
5159,2025-01-02,488,25,1,437.66,0.0,437.66,Cancelado
5160,2024-12-10,76,24,1,361.41,0.0,361.41,Entregue
5161,2025-08-09,112,13,1,154.87,0.0,154.87,Entregue
5162,2024-04-29,362,13,1,154.87,0.1,139.38,Entregue
5163,2025-02-12,379,18,2,90.59,0.0,181.18,Cancelado
5164,2025-02-12,297,9,1,148.2,0.15,125.97,Entregue
5165,2024-03-24,365,14,1,61.85,0.0,61.85,Em trânsito
5166,2024-11-23,139,6,1,68.08,0.0,68.08,Entregue
5167,2025-10-23,251,8,2,195.91,0.15,333.05,Entregue
5168,2025-10-25,440,25,1,437.66,0.0,437.66,Entregue
5169,2024-04-01,454,18,1,90.59,0.05,86.06,Entregue
5170,2024-03-25,132,5,1,137.73,0.0,137.73,Entregue
5171,2024-08-16,99,7,1,50.46,0.15,42.89,Em trânsito
5172,2025-11-04,82,25,1,437.66,0.0,437.66,Cancelado
5173,2024-04-26,389,6,1,68.08,0.0,68.08,Entregue
5174,2025-07-10,489,6,1,68.08,0.0,68.08,Entregue
5175,2024-04-03,170,14,1,61.85,0.0,61.85,Em trânsito
5176,2025-04-22,83,17,1,63.03,0.0,63.03,Em trânsito
5177,2024-10-24,472,18,2,90.59,0.0,181.18,Entregue
5178,2025-09-07,53,18,1,90.59,0.0,90.59,Entregue
5179,2024-07-22,214,14,1,61.85,0.0,61.85,Em trânsito
5180,2025-05-05,187,9,1,148.2,0.05,140.79,Entregue
5181,2024-07-24,84,9,1,148.2,0.0,148.2,Em trânsito
5182,2025-07-05,172,5,1,137.73,0.0,137.73,Entregue
5183,2025-11-03,24,14,1,61.85,0.0,61.85,Entregue
5184,2024-04-24,461,1,2,218.58,0.1,393.44,Entregue
5185,2025-10-31,62,24,1,361.41,0.0,361.41,Entregue
5186,2025-03-28,362,17,1,63.03,0.1,56.73,Entregue
5187,2024-04-24,445,4,1,301.5,0.0,301.5,Entregue
5188,2024-11-27,34,18,1,90.59,0.0,90.59,Em trânsito
5189,2024-05-21,428,11,1,33.09,0.1,29.78,Entregue
5190,2025-06-23,354,23,1,298.32,0.0,298.32,Entregue
5191,2025-08-13,17,1,1,218.58,0.05,207.65,Cancelado
5192,2024-04-07,180,25,1,437.66,0.0,437.66,Entregue
5193,2025-01-06,465,21,1,570.07,0.0,570.07,Entregue
5194,2025-09-27,337,8,1,195.91,0.05,186.11,Entregue
5195,2025-12-01,314,19,2,78.99,0.1,142.18,Entregue
5196,2025-01-12,380,8,1,195.91,0.0,195.91,Entregue
5197,2025-12-08,6,9,1,148.2,0.1,133.38,Entregue
5198,2025-02-01,216,21,1,570.07,0.1,513.06,Entregue
5199,2024-11-12,287,11,1,33.09,0.05,31.44,Entregue
5200,2025-10-19,228,9,1,148.2,0.0,148.2,Entregue
5201,2024-12-28,370,20,1,61.4,0.0,61.4,Entregue
5202,2024-12-18,3,13,1,154.87,0.0,154.87,Entregue
5203,2024-12-27,419,9,2,148.2,0.0,296.4,Em trânsito
5204,2025-10-18,452,13,1,154.87,0.0,154.87,Entregue
5205,2025-10-09,74,11,1,33.09,0.05,31.44,Em trânsito
5206,2024-11-17,409,11,1,33.09,0.15,28.13,Entregue
5207,2024-10-09,90,7,1,50.46,0.0,50.46,Entregue
5208,2024-12-27,393,14,1,61.85,0.0,61.85,Entregue
5209,2025-03-09,481,8,1,195.91,0.1,176.32,Em trânsito
5210,2024-07-26,5,8,1,195.91,0.0,195.91,Em trânsito
5211,2025-09-11,413,2,2,431.76,0.0,863.52,Cancelado
5212,2024-12-25,443,24,1,361.41,0.0,361.41,Entregue
5213,2024-10-10,499,2,1,431.76,0.05,410.17,Entregue
5214,2024-04-08,133,25,1,437.66,0.0,437.66,Em trânsito
5215,2024-07-27,351,14,1,61.85,0.0,61.85,Entregue
5216,2025-12-07,115,8,1,195.91,0.0,195.91,Em trânsito
5217,2024-09-19,120,4,1,301.5,0.0,301.5,Entregue
5218,2024-05-28,458,18,1,90.59,0.0,90.59,Entregue
5219,2024-12-13,286,8,2,195.91,0.0,391.82,Entregue
5220,2024-09-21,366,13,1,154.87,0.0,154.87,Cancelado
5221,2024-02-01,178,19,1,78.99,0.0,78.99,Entregue
5222,2024-10-03,169,25,1,437.66,0.0,437.66,Entregue
5223,2025-02-09,258,12,1,175.49,0.0,175.49,Entregue
5224,2025-02-17,465,18,1,90.59,0.0,90.59,Em trânsito
5225,2024-10-24,398,12,1,175.49,0.05,166.72,Entregue
5226,2024-12-06,321,18,1,90.59,0.0,90.59,Cancelado
5227,2025-12-15,63,25,1,437.66,0.0,437.66,Cancelado
5228,2024-11-05,14,7,2,50.46,0.0,100.92,Entregue
5229,2024-08-12,216,13,1,154.87,0.0,154.87,Entregue
5230,2024-07-31,87,23,1,298.32,0.15,253.57,Entregue
5231,2024-12-11,433,23,1,298.32,0.0,298.32,Em trânsito
5232,2025-08-14,170,10,1,167.45,0.05,159.08,Entregue
5233,2024-06-28,134,25,1,437.66,0.0,437.66,Entregue
5234,2025-07-01,498,9,1,148.2,0.0,148.2,Entregue
5235,2024-01-19,82,23,1,298.32,0.1,268.49,Entregue
5236,2024-11-23,151,1,1,218.58,0.0,218.58,Em trânsito
5237,2025-08-27,207,12,1,175.49,0.0,175.49,Entregue
5238,2024-10-13,139,21,1,570.07,0.0,570.07,Em trânsito
5239,2025-03-01,364,9,1,148.2,0.0,148.2,Entregue
5240,2024-06-27,400,17,1,63.03,0.0,63.03,Entregue
5241,2025-07-30,381,6,1,68.08,0.0,68.08,Entregue
5242,2024-02-18,488,25,1,437.66,0.0,437.66,Entregue
5243,2025-10-22,188,24,1,361.41,0.05,343.34,Em trânsito
5244,2024-06-21,497,5,1,137.73,0.15,117.07,Entregue
5245,2025-11-04,318,17,1,63.03,0.0,63.03,Entregue
5246,2024-10-22,269,23,1,298.32,0.0,298.32,Entregue
5247,2025-07-13,458,1,1,218.58,0.0,218.58,Entregue
5248,2024-09-30,313,1,1,218.58,0.0,218.58,Em trânsito
5249,2025-11-18,157,24,1,361.41,0.0,361.41,Cancelado
5250,2024-04-24,410,11,1,33.09,0.1,29.78,Entregue
5251,2024-06-05,329,7,1,50.46,0.0,50.46,Entregue
5252,2024-12-28,156,15,3,57.27,0.1,154.63,Entregue
5253,2024-03-17,200,5,1,137.73,0.1,123.96,Cancelado
5254,2024-06-19,344,2,1,431.76,0.0,431.76,Cancelado
5255,2025-12-05,420,8,1,195.91,0.15,166.52,Entregue
5256,2025-12-20,196,6,1,68.08,0.15,57.87,Em trânsito
5257,2024-11-04,390,25,1,437.66,0.0,437.66,Cancelado
5258,2025-11-26,156,14,1,61.85,0.0,61.85,Entregue
5259,2025-02-10,359,5,2,137.73,0.0,275.46,Em trânsito
5260,2024-08-22,233,11,1,33.09,0.0,33.09,Cancelado
5261,2025-06-25,235,9,2,148.2,0.0,296.4,Entregue
5262,2025-05-20,52,24,1,361.41,0.0,361.41,Em trânsito
5263,2025-12-26,285,11,1,33.09,0.1,29.78,Entregue
5264,2024-08-18,101,9,1,148.2,0.0,148.2,Em trânsito
5265,2025-05-31,414,7,1,50.46,0.0,50.46,Entregue
5266,2024-02-18,141,8,2,195.91,0.0,391.82,Entregue
5267,2024-04-13,394,12,1,175.49,0.0,175.49,Entregue
5268,2024-01-04,484,20,1,61.4,0.0,61.4,Entregue
5269,2025-12-31,221,5,1,137.73,0.0,137.73,Entregue
5270,2025-09-17,140,13,1,154.87,0.05,147.13,Em trânsito
5271,2025-09-05,437,4,1,301.5,0.0,301.5,Em trânsito
5272,2025-01-09,153,13,1,154.87,0.0,154.87,Entregue
5273,2024-09-15,440,12,1,175.49,0.0,175.49,Entregue
5274,2024-05-14,210,8,1,195.91,0.0,195.91,Entregue
5275,2024-09-03,276,8,1,195.91,0.05,186.11,Entregue
5276,2024-11-04,99,25,1,437.66,0.0,437.66,Entregue
5277,2025-08-11,4,10,1,167.45,0.0,167.45,Entregue
5278,2025-02-05,210,7,1,50.46,0.0,50.46,Em trânsito
5279,2024-03-13,188,5,1,137.73,0.1,123.96,Entregue
5280,2024-01-17,340,22,1,168.57,0.0,168.57,Cancelado
5281,2024-04-04,196,20,1,61.4,0.0,61.4,Em trânsito
5282,2024-11-20,207,6,2,68.08,0.0,136.16,Em trânsito
5283,2025-11-30,455,2,3,431.76,0.0,1295.28,Cancelado
5284,2025-05-03,495,15,1,57.27,0.0,57.27,Entregue
5285,2025-09-17,222,21,1,570.07,0.05,541.57,Entregue
5286,2024-12-15,147,22,1,168.57,0.1,151.71,Entregue
5287,2024-10-28,372,6,1,68.08,0.05,64.68,Entregue
5288,2024-04-09,104,4,1,301.5,0.0,301.5,Entregue
5289,2025-11-04,142,9,1,148.2,0.0,148.2,Em trânsito
5290,2025-09-02,330,19,1,78.99,0.1,71.09,Em trânsito
5291,2024-05-27,304,3,1,350.84,0.0,350.84,Em trânsito
5292,2025-01-11,197,14,2,61.85,0.05,117.52,Entregue
5293,2024-12-25,118,11,1,33.09,0.0,33.09,Em trânsito
5294,2025-04-23,166,2,1,431.76,0.0,431.76,Entregue
5295,2025-12-06,171,5,1,137.73,0.0,137.73,Em trânsito
5296,2025-03-15,345,16,1,47.93,0.0,47.93,Entregue
5297,2025-02-05,115,6,1,68.08,0.0,68.08,Cancelado
5298,2024-02-16,22,3,1,350.84,0.0,350.84,Em trânsito
5299,2024-02-29,457,2,1,431.76,0.0,431.76,Entregue
5300,2024-06-12,117,7,1,50.46,0.15,42.89,Em trânsito
5301,2024-01-29,364,21,1,570.07,0.0,570.07,Em trânsito
5302,2025-07-31,406,17,1,63.03,0.0,63.03,Cancelado
5303,2025-07-13,433,21,1,570.07,0.0,570.07,Em trânsito
5304,2024-05-02,452,18,1,90.59,0.0,90.59,Entregue
5305,2025-10-12,340,18,1,90.59,0.05,86.06,Entregue
5306,2024-05-17,281,18,1,90.59,0.0,90.59,Entregue
5307,2024-09-16,402,8,1,195.91,0.0,195.91,Entregue
5308,2024-08-04,317,23,2,298.32,0.0,596.64,Cancelado
5309,2024-11-03,403,2,1,431.76,0.0,431.76,Entregue
5310,2024-08-09,300,8,1,195.91,0.05,186.11,Entregue
5311,2024-12-26,157,20,2,61.4,0.0,122.8,Entregue
5312,2024-11-18,19,4,1,301.5,0.05,286.42,Cancelado
5313,2025-12-25,79,22,1,168.57,0.05,160.14,Entregue
5314,2024-02-22,127,9,3,148.2,0.0,444.6,Entregue
5315,2024-05-07,24,4,2,301.5,0.1,542.7,Cancelado
5316,2024-02-19,120,12,2,175.49,0.05,333.43,Em trânsito
5317,2025-04-24,215,6,1,68.08,0.0,68.08,Cancelado
5318,2024-02-20,171,25,3,437.66,0.15,1116.03,Entregue
5319,2025-10-12,26,6,1,68.08,0.0,68.08,Entregue
5320,2025-01-11,99,6,1,68.08,0.0,68.08,Cancelado
5321,2025-01-24,5,23,2,298.32,0.1,536.98,Entregue
5322,2025-02-27,296,7,2,50.46,0.0,100.92,Em trânsito
5323,2024-05-29,54,24,1,361.41,0.0,361.41,Em trânsito
5324,2024-06-21,316,24,1,361.41,0.0,361.41,Entregue
5325,2024-09-30,24,16,1,47.93,0.1,43.14,Entregue
5326,2025-03-28,300,22,2,168.57,0.05,320.28,Entregue
5327,2024-07-01,156,23,1,298.32,0.15,253.57,Entregue
5328,2024-04-15,308,9,1,148.2,0.0,148.2,Entregue
5329,2025-12-17,245,19,2,78.99,0.0,157.98,Em trânsito
5330,2024-01-20,464,22,2,168.57,0.05,320.28,Entregue
5331,2025-09-18,462,24,1,361.41,0.0,361.41,Em trânsito
5332,2025-09-06,163,5,1,137.73,0.0,137.73,Cancelado
5333,2024-09-13,295,5,2,137.73,0.0,275.46,Cancelado
5334,2024-05-02,144,4,1,301.5,0.0,301.5,Entregue
5335,2024-05-09,30,10,1,167.45,0.05,159.08,Entregue
5336,2025-06-21,55,11,1,33.09,0.0,33.09,Em trânsito
5337,2025-05-08,41,10,3,167.45,0.0,502.35,Entregue
5338,2025-09-02,138,5,1,137.73,0.0,137.73,Cancelado
5339,2025-12-02,460,9,1,148.2,0.15,125.97,Em trânsito
5340,2025-06-16,219,13,2,154.87,0.0,309.74,Em trânsito
5341,2024-05-18,30,24,1,361.41,0.0,361.41,Entregue
5342,2024-07-31,131,21,1,570.07,0.0,570.07,Em trânsito
5343,2025-10-15,439,7,1,50.46,0.15,42.89,Cancelado
5344,2024-06-30,115,17,1,63.03,0.0,63.03,Cancelado
5345,2024-03-09,13,8,1,195.91,0.0,195.91,Cancelado
5346,2025-06-26,239,3,1,350.84,0.0,350.84,Entregue
5347,2024-11-16,48,19,2,78.99,0.0,157.98,Entregue
5348,2025-11-24,276,16,1,47.93,0.05,45.53,Entregue
5349,2025-05-13,429,6,1,68.08,0.0,68.08,Cancelado
5350,2024-03-24,197,17,1,63.03,0.0,63.03,Entregue
5351,2025-12-07,4,12,1,175.49,0.0,175.49,Cancelado
5352,2024-08-12,483,1,1,218.58,0.0,218.58,Entregue
5353,2024-10-12,279,19,1,78.99,0.0,78.99,Entregue
5354,2024-11-16,321,11,1,33.09,0.0,33.09,Cancelado
5355,2024-02-17,305,15,1,57.27,0.0,57.27,Entregue
5356,2024-12-30,235,13,1,154.87,0.0,154.87,Cancelado
5357,2024-04-21,273,21,1,570.07,0.0,570.07,Entregue
5358,2024-11-15,122,15,2,57.27,0.05,108.81,Entregue
5359,2024-10-21,389,21,1,570.07,0.0,570.07,Entregue
5360,2025-08-25,207,2,1,431.76,0.0,431.76,Entregue
5361,2025-09-18,116,24,1,361.41,0.0,361.41,Entregue
5362,2024-05-16,84,9,1,148.2,0.0,148.2,Entregue
5363,2024-10-31,172,9,1,148.2,0.0,148.2,Entregue
5364,2024-11-03,187,21,1,570.07,0.0,570.07,Cancelado
5365,2024-05-14,151,18,1,90.59,0.0,90.59,Entregue
5366,2025-09-14,441,14,1,61.85,0.0,61.85,Entregue
5367,2025-06-29,423,12,1,175.49,0.0,175.49,Em trânsito
5368,2024-06-15,475,24,1,361.41,0.1,325.27,Em trânsito
5369,2024-10-31,227,15,1,57.27,0.0,57.27,Entregue
5370,2024-04-07,78,7,1,50.46,0.0,50.46,Em trânsito
5371,2025-04-26,417,24,1,361.41,0.0,361.41,Em trânsito
5372,2024-04-20,8,13,2,154.87,0.0,309.74,Em trânsito
5373,2025-12-25,138,16,1,47.93,0.0,47.93,Em trânsito
5374,2025-08-31,10,6,2,68.08,0.0,136.16,Em trânsito
5375,2024-11-11,173,1,3,218.58,0.1,590.17,Entregue
5376,2025-03-14,367,9,2,148.2,0.1,266.76,Entregue
5377,2025-11-20,333,9,1,148.2,0.0,148.2,Entregue
5378,2025-02-19,387,21,1,570.07,0.0,570.07,Entregue
5379,2024-06-01,293,17,3,63.03,0.0,189.09,Cancelado
5380,2024-11-05,433,7,1,50.46,0.0,50.46,Cancelado
5381,2025-10-16,390,21,2,570.07,0.0,1140.14,Entregue
5382,2025-05-09,140,10,1,167.45,0.0,167.45,Entregue
5383,2025-05-14,103,18,3,90.59,0.0,271.77,Entregue
5384,2025-10-31,454,16,2,47.93,0.0,95.86,Cancelado
5385,2025-11-12,153,12,1,175.49,0.0,175.49,Entregue
5386,2025-11-24,304,11,2,33.09,0.05,62.87,Entregue
5387,2024-03-28,255,16,1,47.93,0.0,47.93,Entregue
5388,2025-02-09,312,8,2,195.91,0.0,391.82,Cancelado
5389,2025-07-29,287,1,3,218.58,0.0,655.74,Entregue
5390,2025-08-11,397,14,1,61.85,0.0,61.85,Entregue
5391,2025-04-08,459,10,1,167.45,0.05,159.08,Entregue
5392,2024-05-26,52,5,1,137.73,0.0,137.73,Entregue
5393,2025-09-13,178,4,1,301.5,0.0,301.5,Entregue
5394,2025-07-10,247,12,1,175.49,0.1,157.94,Entregue
5395,2024-03-21,233,3,1,350.84,0.0,350.84,Em trânsito
5396,2024-12-14,130,10,1,167.45,0.0,167.45,Em trânsito
5397,2024-06-01,163,3,1,350.84,0.0,350.84,Entregue
5398,2024-10-12,352,2,1,431.76,0.0,431.76,Entregue
5399,2024-01-17,332,2,1,431.76,0.0,431.76,Cancelado
5400,2024-11-15,121,14,1,61.85,0.05,58.76,Entregue
5401,2025-02-15,15,2,1,431.76,0.0,431.76,Em trânsito
5402,2025-04-19,238,2,1,431.76,0.0,431.76,Cancelado
5403,2025-05-24,39,1,1,218.58,0.0,218.58,Em trânsito
5404,2025-10-12,322,15,2,57.27,0.0,114.54,Em trânsito
5405,2024-07-06,3,24,1,361.41,0.05,343.34,Em trânsito
5406,2024-04-19,456,8,1,195.91,0.0,195.91,Entregue
5407,2025-10-22,121,7,1,50.46,0.0,50.46,Entregue
5408,2024-05-18,384,21,1,570.07,0.0,570.07,Entregue
5409,2025-12-20,268,11,1,33.09,0.0,33.09,Entregue
5410,2025-10-16,368,14,1,61.85,0.0,61.85,Entregue
5411,2025-01-01,161,17,1,63.03,0.05,59.88,Em trânsito
5412,2025-12-23,180,21,1,570.07,0.0,570.07,Em trânsito
5413,2024-03-31,155,8,2,195.91,0.0,391.82,Entregue
5414,2024-09-18,447,24,2,361.41,0.1,650.54,Entregue
5415,2025-05-04,400,17,1,63.03,0.0,63.03,Em trânsito
5416,2024-10-20,460,24,1,361.41,0.0,361.41,Em trânsito
5417,2025-11-28,451,2,1,431.76,0.0,431.76,Entregue
5418,2024-03-02,250,17,1,63.03,0.0,63.03,Entregue
5419,2025-02-15,39,20,1,61.4,0.0,61.4,Em trânsito
5420,2025-03-25,168,6,2,68.08,0.0,136.16,Entregue
5421,2025-05-15,184,4,1,301.5,0.0,301.5,Em trânsito
5422,2024-08-10,177,20,1,61.4,0.0,61.4,Entregue
5423,2024-10-30,57,14,2,61.85,0.0,123.7,Entregue
5424,2025-10-16,468,9,1,148.2,0.0,148.2,Entregue
5425,2024-06-18,401,12,1,175.49,0.0,175.49,Entregue
5426,2025-10-06,322,23,1,298.32,0.0,298.32,Entregue
5427,2025-02-28,92,3,2,350.84,0.15,596.43,Entregue
5428,2025-08-16,440,13,1,154.87,0.1,139.38,Entregue
5429,2025-07-05,69,11,1,33.09,0.05,31.44,Entregue
5430,2024-06-29,153,7,1,50.46,0.0,50.46,Entregue
5431,2025-03-06,454,17,1,63.03,0.0,63.03,Cancelado
5432,2025-11-01,86,25,1,437.66,0.0,437.66,Entregue
5433,2024-11-29,359,9,1,148.2,0.0,148.2,Em trânsito
5434,2025-12-16,417,19,3,78.99,0.05,225.12,Entregue
5435,2024-12-09,492,3,1,350.84,0.15,298.21,Entregue
5436,2024-05-07,301,17,1,63.03,0.0,63.03,Entregue
5437,2024-11-10,353,23,1,298.32,0.0,298.32,Cancelado
5438,2025-12-09,300,18,1,90.59,0.0,90.59,Entregue
5439,2024-10-01,143,9,1,148.2,0.0,148.2,Entregue
5440,2025-11-01,124,24,1,361.41,0.05,343.34,Entregue
5441,2025-11-07,294,19,1,78.99,0.0,78.99,Entregue
5442,2024-10-20,104,2,1,431.76,0.1,388.58,Em trânsito
5443,2024-03-18,382,8,1,195.91,0.0,195.91,Cancelado
5444,2025-07-14,276,15,1,57.27,0.15,48.68,Cancelado
5445,2024-09-24,480,21,1,570.07,0.0,570.07,Entregue
5446,2025-09-02,89,13,3,154.87,0.0,464.61,Entregue
5447,2024-12-04,202,9,1,148.2,0.0,148.2,Cancelado
